Date,ACME,APAC,CHIC,KETC,NINN
2010-02-15,18000000.0,18000000.0,17000000.0,17000000.0,18000000.0
2010-02-16,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
2010-02-17,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
2010-02-18,,17000000.0,17000000.0,17000000.0,18000000.0
2010-02-19,8000000.0,8000000.0,8000000.0,7000000.0,8000000.0
2010-02-20,2000000.0,1000000.0,2000000.0,3000000.0,2000000.0
2010-02-21,3000000.0,3000000.0,3000000.0,4000000.0,3000000.0
2010-02-22,6000000.0,6000000.0,6000000.0,8000000.0,5000000.0
2010-02-23,16000000.0,15000000.0,16000000.0,13000000.0,16000000.0
2010-02-24,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0
2010-02-25,11000000.0,10000000.0,11000000.0,11000000.0,11000000.0
2010-02-26,4000000.0,7000000.0,5000000.0,4000000.0,5000000.0
2010-02-27,20000000.0,19000000.0,19000000.0,20000000.0,19000000.0
2010-02-28,13000000.0,12000000.0,12000000.0,13000000.0,13000000.0
2010-03-01,6000000.0,5000000.0,6000000.0,4000000.0,6000000.0
2010-03-02,13000000.0,13000000.0,11000000.0,16000000.0,12000000.0
2010-03-03,19000000.0,18000000.0,19000000.0,18000000.0,18000000.0
2010-03-04,20000000.0,19000000.0,19000000.0,19000000.0,19000000.0
2010-03-05,17000000.0,12000000.0,16000000.0,18000000.0,15000000.0
2010-03-06,10000000.0,8000000.0,8000000.0,8000000.0,8000000.0
2010-03-07,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0
2010-03-08,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0
2010-03-09,20000000.0,20000000.0,20000000.0,21000000.0,20000000.0
2010-03-10,15000000.0,15000000.0,16000000.0,14000000.0,16000000.0
2010-03-11,18000000.0,16000000.0,17000000.0,16000000.0,16000000.0
2010-03-12,18000000.0,19000000.0,,19000000.0,18000000.0
2010-03-13,22000000.0,22000000.0,21000000.0,22000000.0,21000000.0
2010-03-14,15000000.0,16000000.0,9000000.0,21000000.0,10000000.0
2010-03-15,6000000.0,6000000.0,7000000.0,8000000.0,
2010-03-16,11000000.0,13000000.0,7000000.0,16000000.0,8000000.0
2010-03-17,16000000.0,15000000.0,17000000.0,,16000000.0
2010-03-18,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0
2010-03-19,18000000.0,17000000.0,17000000.0,19000000.0,17000000.0
2010-03-20,5000000.0,6000000.0,6000000.0,4000000.0,6000000.0
2010-03-21,17000000.0,23000000.0,13000000.0,13000000.0,15000000.0
2010-03-22,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0
2010-03-23,22000000.0,21000000.0,22000000.0,22000000.0,22000000.0
2010-03-24,11000000.0,11000000.0,9000000.0,11000000.0,9000000.0
2010-03-25,22000000.0,23000000.0,22000000.0,18000000.0,22000000.0
2010-03-26,24000000.0,23000000.0,23000000.0,23000000.0,24000000.0
2010-03-27,6000000.0,5000000.0,8000000.0,9000000.0,8000000.0
2010-03-28,23000000.0,24000000.0,23000000.0,23000000.0,23000000.0
2010-03-29,25000000.0,24000000.0,24000000.0,24000000.0,24000000.0
2010-03-30,23000000.0,23000000.0,22000000.0,22000000.0,23000000.0
2010-03-31,25000000.0,24000000.0,24000000.0,24000000.0,25000000.0
2010-04-01,21000000.0,18000000.0,18000000.0,20000000.0,19000000.0
2010-04-02,22000000.0,22000000.0,21000000.0,21000000.0,22000000.0
2010-04-03,25000000.0,24000000.0,24000000.0,24000000.0,24000000.0
2010-04-04,23000000.0,24000000.0,23000000.0,21000000.0,23000000.0
2010-04-05,10000000.0,10000000.0,9000000.0,7000000.0,8000000.0
2010-04-06,,22000000.0,,21000000.0,
2010-04-07,26000000.0,25000000.0,24000000.0,26000000.0,25000000.0
2010-04-08,27000000.0,26000000.0,26000000.0,26000000.0,27000000.0
2010-04-09,27000000.0,26000000.0,27000000.0,26000000.0,27000000.0
2010-04-10,25000000.0,25000000.0,25000000.0,24000000.0,26000000.0
2010-04-11,23000000.0,21000000.0,21000000.0,22000000.0,22000000.0
2010-04-12,18000000.0,17000000.0,17000000.0,20000000.0,19000000.0
2010-04-13,26000000.0,24000000.0,24000000.0,26000000.0,
2010-04-14,26000000.0,25000000.0,26000000.0,26000000.0,27000000.0
2010-04-15,22000000.0,22000000.0,21000000.0,19000000.0,22000000.0
2010-04-16,6000000.0,6000000.0,4000000.0,9000000.0,5000000.0
2010-04-17,3000000.0,4000000.0,3000000.0,3000000.0,3000000.0
2010-04-18,3000000.0,5000000.0,3000000.0,3000000.0,3000000.0
2010-04-19,10000000.0,9000000.0,13000000.0,11000000.0,12000000.0
2010-04-20,,,15000000.0,15000000.0,15000000.0
2010-04-21,21000000.0,22000000.0,,,21000000.0
2010-04-22,17000000.0,13000000.0,15000000.0,11000000.0,15000000.0
2010-04-23,28000000.0,27000000.0,27000000.0,26000000.0,27000000.0
2010-04-24,25000000.0,26000000.0,23000000.0,25000000.0,24000000.0
2010-04-25,28000000.0,28000000.0,27000000.0,27000000.0,28000000.0
2010-04-26,19000000.0,18000000.0,18000000.0,20000000.0,18000000.0
2010-04-27,29000000.0,28000000.0,28000000.0,28000000.0,29000000.0
2010-04-28,26000000.0,25000000.0,25000000.0,26000000.0,26000000.0
2010-04-29,28000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2010-04-30,26000000.0,27000000.0,25000000.0,24000000.0,26000000.0
2010-05-01,11000000.0,8000000.0,9000000.0,13000000.0,10000000.0
2010-05-02,29000000.0,28000000.0,27000000.0,28000000.0,28000000.0
2010-05-03,14000000.0,15000000.0,16000000.0,12000000.0,16000000.0
2010-05-04,30000000.0,29000000.0,29000000.0,,30000000.0
2010-05-05,29000000.0,29000000.0,29000000.0,29000000.0,29000000.0
2010-05-06,29000000.0,28000000.0,28000000.0,28000000.0,29000000.0
2010-05-07,28000000.0,28000000.0,27000000.0,28000000.0,28000000.0
2010-05-08,26000000.0,26000000.0,25000000.0,26000000.0,25000000.0
2010-05-09,7000000.0,8000000.0,7000000.0,7000000.0,7000000.0
2010-05-10,21000000.0,20000000.0,16000000.0,15000000.0,18000000.0
2010-05-11,17000000.0,15000000.0,18000000.0,13000000.0,19000000.0
2010-05-12,8000000.0,7000000.0,8000000.0,8000000.0,7000000.0
2010-05-13,6000000.0,9000000.0,8000000.0,10000000.0,7000000.0
2010-05-14,3000000.0,5000000.0,3000000.0,3000000.0,3000000.0
2010-05-15,10000000.0,8000000.0,9000000.0,12000000.0,9000000.0
2010-05-16,23000000.0,24000000.0,23000000.0,24000000.0,21000000.0
2010-05-17,24000000.0,21000000.0,26000000.0,24000000.0,25000000.0
2010-05-18,26000000.0,25000000.0,26000000.0,26000000.0,27000000.0
2010-05-19,18000000.0,15000000.0,11000000.0,15000000.0,13000000.0
2010-05-20,30000000.0,29000000.0,28000000.0,29000000.0,29000000.0
2010-05-21,26000000.0,25000000.0,26000000.0,19000000.0,26000000.0
2010-05-22,22000000.0,19000000.0,19000000.0,21000000.0,20000000.0
2010-05-23,23000000.0,24000000.0,20000000.0,21000000.0,20000000.0
2010-05-24,24000000.0,21000000.0,24000000.0,26000000.0,24000000.0
2010-05-25,25000000.0,23000000.0,25000000.0,23000000.0,26000000.0
2010-05-26,27000000.0,24000000.0,24000000.0,26000000.0,25000000.0
2010-05-27,28000000.0,22000000.0,27000000.0,28000000.0,28000000.0
2010-05-28,25000000.0,25000000.0,22000000.0,23000000.0,22000000.0
2010-05-29,27000000.0,27000000.0,27000000.0,28000000.0,24000000.0
2010-05-30,28000000.0,27000000.0,25000000.0,27000000.0,26000000.0
2010-05-31,28000000.0,28000000.0,27000000.0,27000000.0,28000000.0
2010-06-01,29000000.0,29000000.0,28000000.0,29000000.0,29000000.0
2010-06-02,25000000.0,25000000.0,23000000.0,23000000.0,25000000.0
2010-06-03,27000000.0,27000000.0,25000000.0,28000000.0,26000000.0
2010-06-04,30000000.0,28000000.0,28000000.0,29000000.0,29000000.0
2010-06-05,30000000.0,29000000.0,29000000.0,29000000.0,30000000.0
2010-06-06,21000000.0,21000000.0,22000000.0,22000000.0,23000000.0
2010-06-07,20000000.0,19000000.0,20000000.0,20000000.0,21000000.0
2010-06-08,26000000.0,25000000.0,26000000.0,27000000.0,27000000.0
2010-06-09,26000000.0,23000000.0,21000000.0,21000000.0,23000000.0
2010-06-10,16000000.0,16000000.0,13000000.0,14000000.0,13000000.0
2010-06-11,23000000.0,16000000.0,20000000.0,19000000.0,20000000.0
2010-06-12,19000000.0,18000000.0,20000000.0,20000000.0,19000000.0
2010-06-13,20000000.0,16000000.0,19000000.0,24000000.0,20000000.0
2010-06-14,8000000.0,7000000.0,3000000.0,11000000.0,5000000.0
2010-06-15,24000000.0,23000000.0,22000000.0,24000000.0,23000000.0
2010-06-16,28000000.0,27000000.0,27000000.0,29000000.0,29000000.0
2010-06-17,29000000.0,28000000.0,28000000.0,29000000.0,28000000.0
2010-06-18,28000000.0,,25000000.0,29000000.0,27000000.0
2010-06-19,29000000.0,28000000.0,28000000.0,27000000.0,29000000.0
2010-06-20,30000000.0,29000000.0,28000000.0,28000000.0,30000000.0
2010-06-21,25000000.0,26000000.0,25000000.0,26000000.0,26000000.0
2010-06-22,30000000.0,29000000.0,29000000.0,29000000.0,30000000.0
2010-06-23,30000000.0,28000000.0,29000000.0,29000000.0,30000000.0
2010-06-24,29000000.0,26000000.0,25000000.0,27000000.0,26000000.0
2010-06-25,29000000.0,28000000.0,27000000.0,29000000.0,28000000.0
2010-06-26,30000000.0,27000000.0,28000000.0,28000000.0,28000000.0
2010-06-27,18000000.0,22000000.0,22000000.0,11000000.0,23000000.0
2010-06-28,21000000.0,19000000.0,17000000.0,15000000.0,20000000.0
2010-06-29,26000000.0,27000000.0,25000000.0,22000000.0,25000000.0
2010-06-30,29000000.0,27000000.0,27000000.0,28000000.0,27000000.0
2010-07-01,16000000.0,16000000.0,19000000.0,18000000.0,18000000.0
2010-07-02,15000000.0,15000000.0,14000000.0,16000000.0,13000000.0
2010-07-03,7000000.0,6000000.0,7000000.0,7000000.0,7000000.0
2010-07-04,7000000.0,5000000.0,6000000.0,13000000.0,6000000.0
2010-07-05,16000000.0,10000000.0,16000000.0,23000000.0,16000000.0
2010-07-06,24000000.0,20000000.0,,25000000.0,24000000.0
2010-07-07,22000000.0,18000000.0,19000000.0,23000000.0,19000000.0
2010-07-08,14000000.0,17000000.0,16000000.0,16000000.0,15000000.0
2010-07-09,7000000.0,8000000.0,10000000.0,11000000.0,9000000.0
2010-07-10,20000000.0,21000000.0,21000000.0,17000000.0,22000000.0
2010-07-11,27000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2010-07-12,13000000.0,16000000.0,13000000.0,14000000.0,13000000.0
2010-07-13,,27000000.0,28000000.0,26000000.0,
2010-07-14,24000000.0,23000000.0,24000000.0,22000000.0,24000000.0
2010-07-15,25000000.0,22000000.0,24000000.0,25000000.0,25000000.0
2010-07-16,27000000.0,26000000.0,26000000.0,27000000.0,26000000.0
2010-07-17,29000000.0,28000000.0,28000000.0,28000000.0,29000000.0
2010-07-18,29000000.0,28000000.0,28000000.0,28000000.0,29000000.0
2010-07-19,28000000.0,27000000.0,26000000.0,28000000.0,27000000.0
2010-07-20,28000000.0,26000000.0,26000000.0,27000000.0,28000000.0
2010-07-21,26000000.0,25000000.0,27000000.0,26000000.0,28000000.0
2010-07-22,28000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2010-07-23,27000000.0,,26000000.0,27000000.0,26000000.0
2010-07-24,26000000.0,27000000.0,25000000.0,24000000.0,25000000.0
2010-07-25,26000000.0,28000000.0,27000000.0,27000000.0,27000000.0
2010-07-26,28000000.0,27000000.0,27000000.0,25000000.0,26000000.0
2010-07-27,26000000.0,25000000.0,27000000.0,,23000000.0
2010-07-28,23000000.0,21000000.0,23000000.0,17000000.0,24000000.0
2010-07-29,27000000.0,26000000.0,27000000.0,27000000.0,26000000.0
2010-07-30,27000000.0,26000000.0,25000000.0,26000000.0,26000000.0
2010-07-31,27000000.0,27000000.0,25000000.0,26000000.0,26000000.0
2010-08-01,28000000.0,27000000.0,26000000.0,27000000.0,27000000.0
2010-08-02,28000000.0,27000000.0,27000000.0,28000000.0,28000000.0
2010-08-03,28000000.0,27000000.0,27000000.0,28000000.0,28000000.0
2010-08-04,28000000.0,27000000.0,27000000.0,27000000.0,28000000.0
2010-08-05,27000000.0,24000000.0,23000000.0,27000000.0,23000000.0
2010-08-06,23000000.0,22000000.0,22000000.0,24000000.0,24000000.0
2010-08-07,27000000.0,26000000.0,26000000.0,25000000.0,26000000.0
2010-08-08,25000000.0,23000000.0,23000000.0,25000000.0,24000000.0
2010-08-09,26000000.0,27000000.0,23000000.0,21000000.0,24000000.0
2010-08-10,26000000.0,24000000.0,24000000.0,24000000.0,27000000.0
2010-08-11,26000000.0,23000000.0,24000000.0,26000000.0,24000000.0
2010-08-12,27000000.0,24000000.0,24000000.0,26000000.0,26000000.0
2010-08-13,26000000.0,25000000.0,25000000.0,26000000.0,26000000.0
2010-08-14,27000000.0,26000000.0,25000000.0,25000000.0,26000000.0
2010-08-15,23000000.0,23000000.0,24000000.0,22000000.0,24000000.0
2010-08-16,25000000.0,22000000.0,24000000.0,24000000.0,24000000.0
2010-08-17,13000000.0,13000000.0,13000000.0,15000000.0,12000000.0
2010-08-18,26000000.0,25000000.0,24000000.0,22000000.0,25000000.0
2010-08-19,25000000.0,24000000.0,23000000.0,23000000.0,25000000.0
2010-08-20,26000000.0,24000000.0,24000000.0,24000000.0,25000000.0
2010-08-21,23000000.0,23000000.0,19000000.0,16000000.0,20000000.0
2010-08-22,25000000.0,25000000.0,24000000.0,22000000.0,25000000.0
2010-08-23,24000000.0,23000000.0,23000000.0,24000000.0,22000000.0
2010-08-24,8000000.0,10000000.0,7000000.0,12000000.0,7000000.0
2010-08-25,26000000.0,25000000.0,25000000.0,,24000000.0
2010-08-26,27000000.0,26000000.0,26000000.0,25000000.0,27000000.0
2010-08-27,25000000.0,24000000.0,25000000.0,23000000.0,25000000.0
2010-08-28,26000000.0,25000000.0,25000000.0,25000000.0,26000000.0
2010-08-29,24000000.0,23000000.0,22000000.0,22000000.0,22000000.0
2010-08-30,19000000.0,16000000.0,18000000.0,18000000.0,18000000.0
2010-08-31,18000000.0,16000000.0,14000000.0,12000000.0,15000000.0
2010-09-01,17000000.0,19000000.0,16000000.0,19000000.0,16000000.0
2010-09-02,24000000.0,23000000.0,23000000.0,24000000.0,23000000.0
2010-09-03,26000000.0,25000000.0,25000000.0,24000000.0,25000000.0
2010-09-04,26000000.0,25000000.0,25000000.0,25000000.0,26000000.0
2010-09-05,25000000.0,24000000.0,24000000.0,24000000.0,24000000.0
2010-09-06,25000000.0,24000000.0,24000000.0,24000000.0,24000000.0
2010-09-07,,13000000.0,10000000.0,8000000.0,11000000.0
2010-09-08,3000000.0,3000000.0,2000000.0,2000000.0,2000000.0
2010-09-09,21000000.0,21000000.0,20000000.0,22000000.0,21000000.0
2010-09-10,23000000.0,21000000.0,20000000.0,21000000.0,21000000.0
2010-09-11,20000000.0,18000000.0,17000000.0,20000000.0,19000000.0
2010-09-12,14000000.0,14000000.0,14000000.0,14000000.0,15000000.0
2010-09-13,16000000.0,18000000.0,16000000.0,12000000.0,14000000.0
2010-09-14,21000000.0,20000000.0,,21000000.0,20000000.0
2010-09-15,22000000.0,21000000.0,20000000.0,21000000.0,22000000.0
2010-09-16,19000000.0,17000000.0,18000000.0,18000000.0,18000000.0
2010-09-17,14000000.0,12000000.0,12000000.0,21000000.0,12000000.0
2010-09-18,21000000.0,21000000.0,20000000.0,20000000.0,20000000.0
2010-09-19,21000000.0,21000000.0,20000000.0,20000000.0,21000000.0
2010-09-20,21000000.0,20000000.0,20000000.0,20000000.0,19000000.0
2010-09-21,19000000.0,16000000.0,17000000.0,18000000.0,16000000.0
2010-09-22,19000000.0,15000000.0,17000000.0,17000000.0,18000000.0
2010-09-23,,11000000.0,13000000.0,14000000.0,14000000.0
2010-09-24,18000000.0,13000000.0,19000000.0,13000000.0,19000000.0
2010-09-25,15000000.0,19000000.0,18000000.0,13000000.0,17000000.0
2010-09-26,22000000.0,22000000.0,21000000.0,22000000.0,22000000.0
2010-09-27,22000000.0,21000000.0,21000000.0,22000000.0,22000000.0
2010-09-28,21000000.0,21000000.0,21000000.0,21000000.0,21000000.0
2010-09-29,21000000.0,21000000.0,20000000.0,21000000.0,21000000.0
2010-09-30,20000000.0,19000000.0,20000000.0,20000000.0,20000000.0
2010-10-01,21000000.0,20000000.0,20000000.0,20000000.0,20000000.0
2010-10-02,20000000.0,19000000.0,19000000.0,19000000.0,20000000.0
2010-10-03,12000000.0,13000000.0,17000000.0,13000000.0,16000000.0
2010-10-04,21000000.0,20000000.0,20000000.0,20000000.0,20000000.0
2010-10-05,20000000.0,19000000.0,19000000.0,20000000.0,20000000.0
2010-10-06,20000000.0,19000000.0,19000000.0,19000000.0,19000000.0
2010-10-07,20000000.0,19000000.0,19000000.0,19000000.0,19000000.0
2010-10-08,20000000.0,19000000.0,19000000.0,19000000.0,20000000.0
2010-10-09,19000000.0,19000000.0,18000000.0,19000000.0,19000000.0
2010-10-10,16000000.0,13000000.0,14000000.0,16000000.0,14000000.0
2010-10-11,18000000.0,18000000.0,17000000.0,18000000.0,18000000.0
2010-10-12,18000000.0,18000000.0,18000000.0,18000000.0,18000000.0
2010-10-13,19000000.0,18000000.0,18000000.0,18000000.0,19000000.0
2010-10-14,19000000.0,19000000.0,18000000.0,19000000.0,19000000.0
2010-10-15,19000000.0,18000000.0,,18000000.0,
2010-10-16,15000000.0,16000000.0,17000000.0,16000000.0,16000000.0
2010-10-17,17000000.0,14000000.0,16000000.0,14000000.0,17000000.0
2010-10-18,13000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2010-10-19,15000000.0,16000000.0,15000000.0,14000000.0,15000000.0
2010-10-20,18000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2010-10-21,13000000.0,,15000000.0,15000000.0,14000000.0
2010-10-22,3000000.0,4000000.0,4000000.0,2000000.0,3000000.0
2010-10-23,2000000.0,3000000.0,2000000.0,2000000.0,2000000.0
2010-10-24,15000000.0,15000000.0,15000000.0,14000000.0,14000000.0
2010-10-25,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2010-10-26,18000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2010-10-27,15000000.0,15000000.0,15000000.0,16000000.0,15000000.0
2010-10-28,18000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2010-10-29,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2010-10-30,17000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2010-10-31,16000000.0,14000000.0,14000000.0,15000000.0,14000000.0
2010-11-01,10000000.0,10000000.0,10000000.0,11000000.0,10000000.0
2010-11-02,14000000.0,12000000.0,14000000.0,13000000.0,14000000.0
2010-11-03,16000000.0,16000000.0,15000000.0,16000000.0,15000000.0
2010-11-04,16000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2010-11-05,16000000.0,16000000.0,16000000.0,16000000.0,15000000.0
2010-11-06,16000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2010-11-07,16000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2010-11-08,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0
2010-11-09,,13000000.0,13000000.0,,13000000.0
2010-11-10,15000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2010-11-11,10000000.0,8000000.0,7000000.0,9000000.0,8000000.0
2010-11-12,2000000.0,1000000.0,1000000.0,6000000.0,1000000.0
2010-11-13,15000000.0,14000000.0,15000000.0,14000000.0,14000000.0
2010-11-14,14000000.0,13000000.0,13000000.0,14000000.0,13000000.0
2010-11-15,4000000.0,3000000.0,2000000.0,6000000.0,2000000.0
2010-11-16,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2010-11-17,7000000.0,7000000.0,8000000.0,7000000.0,7000000.0
2010-11-18,14000000.0,14000000.0,14000000.0,14000000.0,13000000.0
2010-11-19,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2010-11-20,13000000.0,12000000.0,12000000.0,12000000.0,11000000.0
2010-11-21,8000000.0,10000000.0,8000000.0,7000000.0,8000000.0
2010-11-22,13000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2010-11-23,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2010-11-24,7000000.0,8000000.0,8000000.0,7000000.0,8000000.0
2010-11-25,7000000.0,8000000.0,7000000.0,7000000.0,7000000.0
2010-11-26,14000000.0,13000000.0,14000000.0,13000000.0,13000000.0
2010-11-27,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
2010-11-28,13000000.0,13000000.0,13000000.0,12000000.0,12000000.0
2010-11-29,13000000.0,12000000.0,13000000.0,12000000.0,13000000.0
2010-11-30,13000000.0,13000000.0,14000000.0,13000000.0,13000000.0
2010-12-01,13000000.0,13000000.0,12000000.0,12000000.0,12000000.0
2010-12-02,13000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2010-12-03,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2010-12-04,12000000.0,12000000.0,12000000.0,12000000.0,11000000.0
2010-12-05,11000000.0,11000000.0,11000000.0,11000000.0,10000000.0
2010-12-06,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2010-12-07,7000000.0,7000000.0,7000000.0,7000000.0,6000000.0
2010-12-08,12000000.0,11000000.0,11000000.0,12000000.0,11000000.0
2010-12-09,11000000.0,11000000.0,11000000.0,10000000.0,10000000.0
2010-12-10,4000000.0,5000000.0,4000000.0,4000000.0,4000000.0
2010-12-11,9000000.0,8000000.0,8000000.0,9000000.0,8000000.0
2010-12-12,13000000.0,12000000.0,13000000.0,12000000.0,12000000.0
2010-12-13,12000000.0,12000000.0,12000000.0,11000000.0,11000000.0
2010-12-14,12000000.0,11000000.0,12000000.0,12000000.0,11000000.0
2010-12-15,11000000.0,11000000.0,10000000.0,10000000.0,10000000.0
2010-12-16,11000000.0,10000000.0,10000000.0,11000000.0,10000000.0
2010-12-17,2000000.0,2000000.0,2000000.0,1000000.0,2000000.0
2010-12-18,7000000.0,6000000.0,7000000.0,8000000.0,6000000.0
2010-12-19,11000000.0,11000000.0,11000000.0,10000000.0,11000000.0
2010-12-20,10000000.0,10000000.0,10000000.0,11000000.0,10000000.0
2010-12-21,12000000.0,12000000.0,12000000.0,10000000.0,12000000.0
2010-12-22,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2010-12-23,2000000.0,2000000.0,2000000.0,3000000.0,2000000.0
2010-12-24,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
2010-12-25,6000000.0,10000000.0,5000000.0,7000000.0,5000000.0
2010-12-26,12000000.0,11000000.0,12000000.0,11000000.0,12000000.0
2010-12-27,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0
2010-12-28,4000000.0,6000000.0,6000000.0,4000000.0,4000000.0
2010-12-29,9000000.0,8000000.0,8000000.0,7000000.0,8000000.0
2010-12-30,11000000.0,11000000.0,10000000.0,9000000.0,10000000.0
2010-12-31,6000000.0,5000000.0,6000000.0,7000000.0,6000000.0
2011-01-01,13000000.0,12000000.0,13000000.0,12000000.0,12000000.0
2011-01-02,13000000.0,12000000.0,13000000.0,12000000.0,12000000.0
2011-01-03,11000000.0,10000000.0,12000000.0,12000000.0,12000000.0
2011-01-04,12000000.0,12000000.0,12000000.0,11000000.0,12000000.0
2011-01-05,13000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2011-01-06,13000000.0,,12000000.0,12000000.0,12000000.0
2011-01-07,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
2011-01-08,13000000.0,12000000.0,13000000.0,12000000.0,12000000.0
2011-01-09,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
2011-01-10,2000000.0,2000000.0,2000000.0,1000000.0,2000000.0
2011-01-11,13000000.0,13000000.0,14000000.0,13000000.0,13000000.0
2011-01-12,11000000.0,10000000.0,12000000.0,11000000.0,11000000.0
2011-01-13,12000000.0,12000000.0,12000000.0,9000000.0,12000000.0
2011-01-14,13000000.0,13000000.0,14000000.0,12000000.0,13000000.0
2011-01-15,10000000.0,13000000.0,11000000.0,6000000.0,10000000.0
2011-01-16,13000000.0,12000000.0,12000000.0,12000000.0,12000000.0
2011-01-17,9000000.0,9000000.0,8000000.0,8000000.0,8000000.0
2011-01-18,11000000.0,11000000.0,10000000.0,11000000.0,10000000.0
2011-01-19,13000000.0,12000000.0,13000000.0,13000000.0,12000000.0
2011-01-20,11000000.0,12000000.0,11000000.0,10000000.0,11000000.0
2011-01-21,11000000.0,11000000.0,11000000.0,9000000.0,11000000.0
2011-01-22,11000000.0,10000000.0,9000000.0,11000000.0,10000000.0
2011-01-23,10000000.0,9000000.0,9000000.0,8000000.0,9000000.0
2011-01-24,13000000.0,11000000.0,12000000.0,13000000.0,12000000.0
2011-01-25,14000000.0,14000000.0,14000000.0,12000000.0,13000000.0
2011-01-26,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2011-01-27,15000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2011-01-28,15000000.0,14000000.0,14000000.0,14000000.0,14000000.0
2011-01-29,15000000.0,15000000.0,15000000.0,14000000.0,14000000.0
2011-01-30,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0
2011-01-31,13000000.0,9000000.0,11000000.0,13000000.0,12000000.0
2011-02-01,,,,12000000.0,12000000.0
2011-02-02,,,,15000000.0,14000000.0
2011-02-03,,,,9000000.0,10000000.0
2011-02-04,,,,10000000.0,9000000.0
2011-02-05,,,,15000000.0,15000000.0
2011-02-06,,,,4000000.0,8000000.0
2011-02-07,,,,16000000.0,16000000.0
2011-02-08,,,,14000000.0,11000000.0
2011-02-09,,,,12000000.0,14000000.0
2011-02-10,18000000.0,18000000.0,19000000.0,17000000.0,17000000.0
2011-02-11,18000000.0,17000000.0,18000000.0,17000000.0,17000000.0
2011-02-12,18000000.0,17000000.0,17000000.0,17000000.0,17000000.0
2011-02-13,18000000.0,17000000.0,18000000.0,17000000.0,17000000.0
2011-02-14,14000000.0,14000000.0,13000000.0,12000000.0,14000000.0
2011-02-15,17000000.0,16000000.0,16000000.0,16000000.0,16000000.0
2011-02-16,17000000.0,17000000.0,16000000.0,15000000.0,17000000.0
2011-02-17,16000000.0,15000000.0,15000000.0,14000000.0,16000000.0
2011-02-18,17000000.0,17000000.0,17000000.0,15000000.0,16000000.0
2011-02-19,14000000.0,12000000.0,11000000.0,14000000.0,12000000.0
2011-02-20,12000000.0,10000000.0,8000000.0,8000000.0,10000000.0
2011-02-21,16000000.0,15000000.0,14000000.0,16000000.0,13000000.0
2011-02-22,16000000.0,15000000.0,17000000.0,17000000.0,16000000.0
2011-02-23,11000000.0,12000000.0,12000000.0,9000000.0,11000000.0
2011-02-24,13000000.0,12000000.0,11000000.0,14000000.0,12000000.0
2011-02-25,7000000.0,5000000.0,5000000.0,12000000.0,5000000.0
2011-02-26,17000000.0,15000000.0,14000000.0,17000000.0,15000000.0
2011-02-27,12000000.0,10000000.0,11000000.0,11000000.0,12000000.0
2011-02-28,20000000.0,20000000.0,20000000.0,18000000.0,20000000.0
2011-03-01,21000000.0,20000000.0,20000000.0,20000000.0,20000000.0
2011-03-02,20000000.0,19000000.0,19000000.0,19000000.0,19000000.0
2011-03-03,,16000000.0,17000000.0,15000000.0,16000000.0
2011-03-04,15000000.0,18000000.0,15000000.0,12000000.0,16000000.0
2011-03-05,21000000.0,20000000.0,21000000.0,20000000.0,20000000.0
2011-03-06,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0
